step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,CASH_IN,69700.97,C1262678535,2305568.44,2375269.41,C1563323185,1221110.88,1414942.24,0,0
11,CASH_OUT,29727.77,C1567097556,0.0,0.0,C2064302179,572121.94,713864.68,0,0
7,CASH_OUT,441445.58,C398085606,441445.58,0.0,C2072030256,98993.5,0.0,1,0
39,PAYMENT,12881.06,C1391069017,0.0,0.0,M820468126,0.0,0.0,0,0
13,CASH_OUT,282817.56,C962969310,0.0,0.0,C290163460,1283973.76,1566791.32,0,0
21,TRANSFER,49436.59,C1129477130,0.0,0.0,C1905318772,1380171.08,1429607.66,0,0
35,CASH_OUT,139298.33,C1145438824,51339.0,0.0,C363195627,173146.6,312444.93,0,0
17,TRANSFER,724296.37,C1804797332,0.0,0.0,C810631086,7063061.01,7787357.38,0,0
14,CASH_IN,286660.89,C2040393757,376364.2,663025.09,C728229757,197112.33,196235.22,0,0
41,CASH_IN,437083.2,C281368469,41903.0,478986.2,C980183339,0.0,0.0,0,0
6,PAYMENT,30051.02,C606882452,30316.0,264.98,M1307655038,0.0,0.0,0,0
16,CASH_IN,97274.6,C813363256,18700000.0,18800000.0,C1795041102,1798929.93,3093814.4,0,0
12,PAYMENT,15124.67,C1201772318,0.0,0.0,M1910940594,0.0,0.0,0,0
41,CASH_IN,33344.53,C835199478,2877891.54,2911236.07,C738908999,363426.42,330081.89,0,0
37,CASH_OUT,535137.3,C1280240414,725.0,0.0,C1664450752,1677324.17,2212461.48,0,0
39,CASH_OUT,469126.57,C2044772564,0.0,0.0,C1297443702,608312.49,1077439.06,0,0
16,CASH_OUT,218087.2,C1107440647,353662.0,135574.8,C1354571292,1077876.21,1558173.54,0,0
19,PAYMENT,7169.26,C1687643638,32746.0,25576.74,M1512177171,0.0,0.0,0,0
18,CASH_IN,122426.96,C2126106245,11900000.0,12100000.0,C1464563820,342939.94,103743.36,0,0
43,CASH_OUT,80399.09,C577423831,366.0,0.0,C2066843084,1917933.33,1998332.42,0,0
46,PAYMENT,6183.85,C481091390,59135.22,52951.37,M222850992,0.0,0.0,0,0
39,PAYMENT,4071.41,C1520871916,0.0,0.0,M1350260297,0.0,0.0,0,0
9,CASH_OUT,66222.72,C1505766001,223926.56,157703.83,C2108455110,222178.0,288400.72,0,0
42,CASH_IN,191263.01,C349782620,25548.0,216811.01,C1160122405,1353600.31,1162337.3,0,0
21,TRANSFER,785323.0,C1204079316,785323.0,0.0,C637091706,0.0,0.0,1,0
34,CASH_OUT,316378.28,C2005078263,0.0,0.0,C1991064052,385639.36,702017.64,0,0
13,CASH_IN,269889.45,C2146793052,39798.0,309687.45,C1946925294,0.0,0.0,0,0
10,CASH_IN,632063.0,C1342177916,24328.0,656391.0,C435365761,1819.0,620598.33,0,0
40,TRANSFER,345455.52,C2000229672,0.0,0.0,C1728049474,1265246.33,1610701.85,0,0
17,CASH_OUT,243384.27,C84440236,0.0,0.0,C1906831761,1569439.83,1812824.1,0,0
13,CASH_IN,151494.97,C1399301145,551178.0,702672.97,C1159486332,89612.0,268218.3,0,0
34,CASH_IN,42977.76,C430361129,43195.0,86172.76,C687529382,350415.46,371440.94,0,0
43,CASH_IN,229953.89,C1899810883,163.0,230116.89,C1220093172,2283860.69,2053906.8,0,0
47,PAYMENT,6770.54,C1672230053,56693.0,49922.46,M1616272945,0.0,0.0,0,0
10,CASH_OUT,298945.56,C219717055,10469.0,0.0,C320931047,0.0,317789.34,0,0
37,PAYMENT,36186.8,C757727830,82125.0,45938.2,M823964358,0.0,0.0,0,0
18,CASH_IN,96013.04,C782709752,16700000.0,16800000.0,C1265748507,623211.53,916716.11,0,0
21,TRANSFER,28219.79,C1406345779,20824.0,0.0,C285059129,222666.2,250885.99,0,0
12,CASH_OUT,231961.21,C2048720471,0.0,0.0,C338863747,675816.2,913768.45,0,0
9,PAYMENT,7118.45,C853643700,117379.4,110260.95,M1793181047,0.0,0.0,0,0
19,CASH_IN,210417.73,C319112150,3963921.03,4174338.76,C1585046917,4261942.2,3943239.16,0,0
41,CASH_OUT,179659.13,C1050431542,0.0,0.0,C723908946,254134.29,433793.43,0,0
39,CASH_IN,97789.42,C136929137,783260.72,881050.14,C1359123837,407015.14,379471.41,0,0
14,PAYMENT,11115.39,C982624384,396803.8,385688.4,M2037952816,0.0,0.0,0,0
19,PAYMENT,22357.78,C972114671,53183.26,30825.47,M771290253,0.0,0.0,0,0
20,CASH_IN,152892.97,C1749419514,3500.0,156392.97,C459642289,2464.89,0.0,0,0
34,CASH_IN,405188.06,C1491472422,7203177.81,7608365.87,C1763647807,2673872.13,2419626.72,0,0
37,PAYMENT,63172.43,C1100272637,208526.08,145353.65,M9234848,0.0,0.0,0,0
20,CASH_OUT,58200.6,C695951888,0.0,0.0,C920484824,2108601.92,2166802.52,0,0
45,PAYMENT,26286.01,C1241885941,0.0,0.0,M1386670427,0.0,0.0,0,0
18,CASH_OUT,35816.63,C1746452999,0.0,0.0,C118191901,234454.88,243531.65,0,0
10,PAYMENT,9040.49,C1285538156,3002.0,0.0,M850056461,0.0,0.0,0,0
20,PAYMENT,7490.08,C103889035,1163.0,0.0,M591967549,0.0,0.0,0,0
17,CASH_OUT,1178.69,C1758365513,0.0,0.0,C2093777729,929193.36,930372.05,0,0
45,PAYMENT,15872.5,C289136550,0.0,0.0,M674555203,0.0,0.0,0,0
19,PAYMENT,4914.15,C1097781999,596513.31,591599.16,M873482317,0.0,0.0,0,0
40,CASH_OUT,81739.6,C465575191,111758.89,30019.29,C1107578547,1357179.48,1438919.08,0,0
21,PAYMENT,3004.09,C1278063364,0.0,0.0,M1171587016,0.0,0.0,0,0
36,TRANSFER,1136997.49,C1879804664,0.0,0.0,C766173998,3669922.07,4806919.56,0,0
41,PAYMENT,7226.22,C818131738,0.0,0.0,M348029984,0.0,0.0,0,0
7,PAYMENT,9862.01,C2043140442,540.0,0.0,M1995700240,0.0,0.0,0,0
12,CASH_OUT,5110.61,C2063994095,0.0,0.0,C1531333864,8057474.92,8062585.53,0,0
15,CASH_IN,33902.24,C657432688,492032.53,525934.78,C351716642,892355.78,858453.54,0,0
9,PAYMENT,1060.83,C679197212,413254.61,412193.78,M372184347,0.0,0.0,0,0
20,CASH_OUT,36126.84,C1949947160,21945.0,0.0,C1241039373,3017685.14,3053811.99,0,0
69,TRANSFER,2147778.33,C1991870331,2147778.33,0.0,C501280303,0.0,0.0,1,0
16,CASH_IN,89129.55,C1381248185,9367994.18,9457123.73,C276558833,581331.57,692279.66,0,0
42,CASH_IN,112233.87,C665632105,7186.0,119419.87,C856303196,0.0,0.0,0,0
12,CASH_OUT,335686.96,C1153558997,0.0,0.0,C1569007457,790245.05,1125932.01,0,0
10,CASH_OUT,2662734.59,C813115168,2662734.59,0.0,C401825929,14165.62,2930405.33,1,0
34,PAYMENT,21357.94,C74811465,89197.0,67839.06,M345032355,0.0,0.0,0,0
15,CASH_OUT,316247.55,C221074535,924.0,0.0,C1270516,6606883.55,6923131.09,0,0
8,PAYMENT,1806.52,C2018316982,571396.93,569590.41,M367715578,0.0,0.0,0,0
42,CASH_OUT,192766.14,C1245936889,18024.0,0.0,C652580171,75790.6,268556.74,0,0
1,PAYMENT,6926.67,C751021317,152927.0,146000.33,M1896552614,0.0,0.0,0,0
22,PAYMENT,15623.58,C906573740,248829.0,233205.42,M1051696184,0.0,0.0,0,0
40,PAYMENT,4698.86,C1899625587,0.0,0.0,M451087654,0.0,0.0,0,0
43,CASH_OUT,231807.65,C1931955901,0.0,0.0,C1158805146,2327068.62,2558876.28,0,0
33,PAYMENT,5274.27,C1962644832,16151.0,10876.73,M364282645,0.0,0.0,0,0
36,CASH_OUT,245473.02,C1816615494,1548.0,0.0,C642542160,2741975.36,3013430.31,0,0
36,CASH_IN,115922.75,C1716450616,152387.0,268309.75,C491656547,247480.66,131557.91,0,0
9,PAYMENT,13910.72,C2048649855,0.0,0.0,M1420979214,0.0,0.0,0,0
43,CASH_OUT,121926.84,C138538948,0.0,0.0,C1742923495,205070.16,326997.0,0,0
16,CASH_IN,47371.63,C403162917,8910755.7,8958127.33,C81847230,205277.62,504624.89,0,0
94,CASH_IN,57662.1,C1236878898,5687933.9,5745596.0,C2000775203,2013738.04,1956075.94,0,0
19,PAYMENT,9484.32,C1597574037,24331.0,14846.68,M929301582,0.0,0.0,0,0
20,CASH_OUT,371584.56,C1965460099,0.0,0.0,C1094451171,477555.49,849140.05,0,0
9,CASH_OUT,62868.27,C1788358510,0.0,0.0,C1353907767,570143.11,636154.58,0,0
20,CASH_IN,424749.51,C1910212548,14300000.0,14700000.0,C897940945,441731.71,16982.2,0,0
15,CASH_OUT,133010.08,C1737314752,0.0,0.0,C1195891566,162420.37,295430.45,0,0
13,PAYMENT,26553.36,C2106230283,21516.0,0.0,M859119569,0.0,0.0,0,0
43,CASH_IN,184551.38,C1050973804,3430755.55,3615306.93,C1667056461,871028.58,969547.64,0,0
34,CASH_OUT,431260.64,C1308723534,21173.0,0.0,C656400047,5768028.91,6147306.17,0,0
42,CASH_OUT,43976.11,C1989330593,26837.0,0.0,C182325611,1333987.55,1320205.97,0,0
44,PAYMENT,5065.86,C127534108,0.0,0.0,M741342200,0.0,0.0,0,0
37,CASH_OUT,76969.0,C907336449,0.0,0.0,C1510057035,358036.6,435005.6,0,0
45,CASH_OUT,100631.21,C377959855,129750.0,29118.79,C1165831969,83538.6,184169.81,0,0
16,PAYMENT,4982.48,C506220495,564920.38,559937.9,M1034695846,0.0,0.0,0,0
45,CASH_OUT,194003.37,C1627064401,47041.0,0.0,C1103741516,39144.2,233147.57,0,0
37,CASH_IN,72957.36,C1935396058,1557525.64,1630483.0,C598051394,5541700.49,5468743.13,0,0
39,CASH_IN,267360.14,C2116656999,1496298.46,1763658.59,C1867188213,2543969.01,2423836.28,0,0
37,CASH_OUT,314444.45,C907638462,156991.0,0.0,C1823182298,72192.46,386636.91,0,0
22,PAYMENT,4709.17,C326342249,23528.0,18818.83,M477240286,0.0,0.0,0,0
20,CASH_OUT,131594.15,C31366557,0.0,0.0,C622876119,1073318.21,1204912.36,0,0
43,PAYMENT,1088.97,C1786405686,33613.78,32524.81,M1732894324,0.0,0.0,0,0
45,CASH_OUT,101050.55,C84601649,43896.0,0.0,C1089018594,0.0,101050.55,0,0
16,CASH_IN,235296.99,C629319673,118668.0,353964.99,C1370403800,0.0,0.0,0,0
38,PAYMENT,22535.33,C1392572863,14415.0,0.0,M310672764,0.0,0.0,0,0
37,CASH_OUT,262455.48,C2005766383,556461.0,294005.52,C1498425867,85451.56,347907.05,0,0
33,PAYMENT,21730.91,C911635184,155105.0,133374.09,M182698990,0.0,0.0,0,0
43,TRANSFER,188344.22,C1974792849,0.0,0.0,C944607857,1088070.58,1276414.8,0,0
14,CASH_IN,120849.53,C1537834044,615813.84,736663.37,C1654561111,231159.72,110310.19,0,0
17,TRANSFER,2230205.89,C900420830,0.0,0.0,C1240024476,5029427.27,7293687.18,0,0
38,CASH_IN,190841.63,C1954565753,101327.9,292169.54,C412015214,0.0,0.0,0,0
12,CASH_OUT,475158.55,C1315823979,26196.47,0.0,C1822840796,135.0,475293.55,0,0
15,CASH_IN,269188.44,C1341728815,2377806.06,2646994.5,C1235242393,2457913.08,2188724.63,0,0
48,CASH_OUT,135109.44,C1323105740,0.0,0.0,C191085456,217389.98,352499.42,0,0
42,CASH_IN,130771.55,C213889227,436664.43,567435.98,C740714263,1001649.03,870877.49,0,0
43,PAYMENT,2990.02,C1356498602,438675.83,435685.81,M2118390532,0.0,0.0,0,0
36,CASH_OUT,228032.88,C1056881077,41585.0,0.0,C806787833,0.0,228032.88,0,0
39,PAYMENT,6087.26,C480374232,17413.0,11325.74,M1718732783,0.0,0.0,0,0
19,PAYMENT,4933.99,C1824548446,39268.12,34334.12,M925883977,0.0,0.0,0,0
8,PAYMENT,21543.14,C826341216,8553.84,0.0,M210551038,0.0,0.0,0,0
20,CASH_OUT,54507.02,C1351445877,4876.0,0.0,C1525147099,513893.31,241519.24,0,0
40,CASH_OUT,40201.28,C1031466929,548.0,0.0,C1682270461,14403.56,54604.85,0,0
43,TRANSFER,330609.33,C1612206664,0.0,0.0,C1812640631,491027.58,821636.9,0,0
38,CASH_OUT,106429.06,C89060021,0.0,0.0,C1701337683,3013648.83,3332116.7,0,0
20,CASH_OUT,239074.39,C2038686735,0.0,0.0,C793782844,819245.98,1520653.82,0,0
17,CASH_OUT,295074.44,C59824597,50762.0,0.0,C478480868,1835741.87,2130816.31,0,0
47,CASH_IN,259962.56,C2011152428,3360145.3,3620107.86,C784984749,576811.77,316849.22,0,0
19,PAYMENT,4085.66,C942493655,19841.0,15755.34,M1892073270,0.0,0.0,0,0
16,PAYMENT,14232.86,C1982080578,0.0,0.0,M372322521,0.0,0.0,0,0
14,CASH_OUT,144504.39,C119905206,0.0,0.0,C1697698100,184587.65,533610.05,0,0
20,CASH_OUT,192916.97,C1100633272,0.0,0.0,C1410980796,902041.0,1094957.97,0,0
19,CASH_OUT,31320.66,C1917839894,0.0,0.0,C1623841771,236412.44,225477.35,0,0
42,CASH_OUT,202078.65,C416550397,47858.0,0.0,C679463557,0.0,202078.65,0,0
41,CASH_OUT,447467.49,C362599865,1098.0,0.0,C841959247,1552241.49,1999708.98,0,0
38,CASH_OUT,151690.39,C1043876976,0.0,0.0,C1314990685,154410.78,306101.17,0,0
18,PAYMENT,39285.25,C2098399610,139293.97,100008.72,M1234870510,0.0,0.0,0,0
43,TRANSFER,376406.42,C1871014999,15052.0,0.0,C1041301445,0.0,376406.42,0,0
16,CASH_OUT,61237.68,C2116702224,49867.0,0.0,C771926682,52118.03,113355.72,0,0
20,PAYMENT,21036.64,C1382123985,58518.65,37482.02,M1754824244,0.0,0.0,0,0
36,DEBIT,1411.04,C1462383185,15087.0,13675.96,C2106851928,25056.05,26467.09,0,0
10,CASH_OUT,242071.09,C1707171544,0.0,0.0,C523154252,1028895.73,1270966.83,0,0
13,CASH_OUT,198278.6,C392178368,0.0,0.0,C1463715760,250369.85,0.0,0,0
9,CASH_OUT,102941.96,C1967386699,0.0,0.0,C1947003227,326045.87,428987.82,0,0
42,CASH_IN,110939.67,C1483142046,24700.0,135639.67,C379566628,246570.96,135631.3,0,0
43,CASH_OUT,107697.74,C1865289430,0.0,0.0,C1276881061,11600000.0,11700000.0,0,0
20,TRANSFER,1395072.47,C794778940,0.0,0.0,C1889459191,7255221.21,8650293.68,0,0
6,CASH_OUT,17320.91,C436661284,17320.91,0.0,C522173599,6244.44,0.0,1,0
36,PAYMENT,43479.67,C86954999,26183.5,0.0,M1745998101,0.0,0.0,0,0
27,CASH_OUT,494244.61,C1544211314,494244.61,0.0,C1751768780,653451.43,1147696.03,1,0
18,CASH_IN,95234.75,C1253416136,5662.0,100896.75,C717962027,361292.03,97635.4,0,0
18,CASH_OUT,234253.54,C725781621,11635.0,0.0,C1382904591,0.0,94382.5,0,0
3,CASH_IN,23669.02,C1450121298,0.0,23669.02,C1060830840,49059.87,25390.85,0,0
47,PAYMENT,8096.96,C1873300933,146855.59,138758.63,M307627674,0.0,0.0,0,0
10,CASH_IN,707943.79,C1362624305,106565.0,814508.79,C323745438,1156074.13,917829.92,0,0
38,CASH_OUT,108498.3,C1062879045,21723.0,0.0,C872578292,0.0,108498.3,0,0
18,CASH_IN,88511.28,C1936552663,1239978.16,1328489.44,C46748390,3508484.55,3419973.27,0,0
46,PAYMENT,3636.76,C972499478,36377.0,32740.24,M1989816613,0.0,0.0,0,0
37,CASH_OUT,220049.14,C977950454,374934.18,154885.03,C1611522321,894995.99,1115045.14,0,0
10,CASH_OUT,160429.71,C453496909,1016.0,0.0,C537033502,429582.94,595257.09,0,0
46,PAYMENT,851.88,C100611836,108360.36,107508.48,M2050467589,0.0,0.0,0,0
19,TRANSFER,487817.8,C1107088437,0.0,0.0,C1147977782,678664.96,1421916.25,0,0
13,PAYMENT,14997.33,C123376766,30050.87,15053.54,M2061941760,0.0,0.0,0,0
8,CASH_OUT,114931.13,C531511215,45487.0,0.0,C1003872245,114686.09,229617.22,0,0
18,CASH_IN,194149.08,C1420008578,1404812.8,1598961.88,C689380431,487073.65,292924.57,0,0
8,PAYMENT,8861.56,C1056630417,188269.0,179407.44,M1032168096,0.0,0.0,0,0
18,TRANSFER,1052312.39,C1783081258,0.0,0.0,C147916733,4757142.6,5809454.99,0,0
8,CASH_IN,237628.94,C2024598918,1878296.55,2115925.49,C703801921,324640.31,87011.38,0,0
10,TRANSFER,350674.24,C1126892994,0.0,0.0,C170899621,12100000.0,12000000.0,0,0
37,TRANSFER,485856.15,C1110540273,231510.0,0.0,C1610845850,221771.07,707627.22,0,0
14,CASH_IN,335235.17,C1493977943,14700000.0,15000000.0,C108689178,1820955.57,2393000.62,0,0
20,PAYMENT,12567.69,C30668215,20190.0,7622.31,M1372307705,0.0,0.0,0,0
20,PAYMENT,6266.8,C605065766,5200.0,0.0,M683021199,0.0,0.0,0,0
36,CASH_OUT,159103.63,C749902967,559375.5,400271.87,C630841025,0.0,159103.63,0,0
37,CASH_OUT,221071.55,C2109093435,9917.0,0.0,C128194253,1948.32,223019.88,0,0
10,DEBIT,7107.69,C1733595224,0.0,0.0,C187569650,976190.08,983297.77,0,0
43,PAYMENT,14160.88,C2096916845,52143.0,37982.12,M1175168152,0.0,0.0,0,0
13,PAYMENT,989.29,C185148674,305999.37,305010.08,M643775785,0.0,0.0,0,0
19,PAYMENT,6928.88,C1215559507,295033.63,288104.76,M815899947,0.0,0.0,0,0
11,CASH_OUT,851589.47,C602990836,0.0,0.0,C1737677071,1398835.01,2250424.48,0,0
14,CASH_IN,452853.12,C1844323037,688051.6,1140904.72,C529352236,0.0,0.0,0,0
11,PAYMENT,13717.36,C1695600742,100669.0,86951.64,M1327800465,0.0,0.0,0,0
33,CASH_OUT,335485.43,C512347477,57043.0,0.0,C1319423798,16993.84,352479.27,0,0
36,CASH_IN,214066.05,C1156278225,847808.47,1061874.52,C1575018388,277420.01,63353.96,0,0
20,CASH_OUT,197902.73,C188606139,5488.0,0.0,C450716035,956.85,198859.58,0,0
13,PAYMENT,148.95,C111186461,102.0,0.0,M564537034,0.0,0.0,0,0
11,PAYMENT,2624.77,C1426608121,0.0,0.0,M872053072,0.0,0.0,0,0
37,CASH_IN,385285.95,C485056318,15658.0,400943.95,C1719751259,6039579.09,5461928.79,0,0
44,PAYMENT,1347.86,C1260960793,0.0,0.0,M1991272324,0.0,0.0,0,0
34,PAYMENT,20484.2,C1371732448,0.0,0.0,M1392446978,0.0,0.0,0,0
12,CASH_OUT,215287.78,C1773847310,0.0,0.0,C219416103,1888022.16,2103309.94,0,0
47,DEBIT,1149.26,C2066712203,0.0,0.0,C91104252,5574481.71,5575630.97,0,0
17,TRANSFER,117184.59,C570055225,0.0,0.0,C1582135531,466650.88,583835.47,0,0
40,CASH_OUT,15258.02,C1337959749,0.0,0.0,C376484154,138002.97,153261.0,0,0
21,PAYMENT,2703.09,C1192906810,701.0,0.0,M237847138,0.0,0.0,0,0
17,CASH_IN,145681.49,C785886670,100364.0,246045.49,C546173035,0.0,0.0,0,0
17,PAYMENT,2898.2,C15975124,31175.0,28276.8,M50027676,0.0,0.0,0,0
10,CASH_IN,14250.47,C2105511289,201260.18,215510.65,C1186256103,9566983.55,9064174.4,0,0
19,CASH_OUT,340941.11,C1690830839,29259.89,0.0,C91575795,0.0,340941.11,0,0
14,CASH_OUT,353369.56,C1079168060,724.0,0.0,C1984552523,413148.99,1606411.76,0,0
1,TRANSFER,373610.77,C2012095985,17159.94,0.0,C884457408,38202.14,502480.02,0,0
17,CASH_IN,40032.13,C1130141064,32227.0,72259.13,C580120262,1626313.09,1586280.96,0,0
19,CASH_IN,280856.02,C158658739,28300000.0,28500000.0,C1956001257,1820794.39,1539938.37,0,0
13,PAYMENT,13919.44,C1110852807,1913.0,0.0,M602044498,0.0,0.0,0,0
15,CASH_OUT,68363.41,C1566095877,0.0,0.0,C1776860045,262706.81,49017.17,0,0
38,PAYMENT,10401.66,C1100100819,99254.0,88852.34,M1875960654,0.0,0.0,0,0
16,TRANSFER,119360.19,C444531709,313.0,0.0,C1657944512,955653.89,1160182.78,0,0
15,CASH_IN,431629.35,C1907607772,7229762.61,7661391.96,C1455689318,786557.5,354928.15,0,0
19,CASH_OUT,100326.48,C193333770,0.0,0.0,C1325083424,802728.94,1010963.88,0,0
33,CASH_OUT,126125.28,C1945796311,0.0,0.0,C887537845,452884.46,579009.75,0,0
40,CASH_IN,94846.54,C1300373052,6149416.43,6244262.98,C1397346038,3911353.33,3816506.79,0,0
41,PAYMENT,13066.59,C439107181,11325.0,0.0,M1228168624,0.0,0.0,0,0
42,CASH_IN,235569.72,C216901789,9135209.76,9370779.49,C1685542801,1182615.84,947046.12,0,0
17,PAYMENT,4860.95,C1029875940,70688.0,65827.05,M1395627889,0.0,0.0,0,0
36,PAYMENT,7856.39,C1252102364,43.0,0.0,M1250726944,0.0,0.0,0,0
16,CASH_OUT,101947.94,C756378280,30093.0,0.0,C1340753213,143913.26,245861.2,0,0
10,CASH_OUT,134741.17,C1927332862,296879.51,162138.34,C1207663938,712593.34,24361.2,0,0
20,CASH_OUT,73693.85,C2089492369,163181.85,89488.0,C1587143371,3343353.69,3525404.25,0,0
21,TRANSFER,151196.4,C1942961512,80502.0,0.0,C850796838,0.0,151196.4,0,0
7,PAYMENT,7443.05,C572869993,39686.78,32243.73,M1150871402,0.0,0.0,0,0
36,PAYMENT,24452.37,C508890626,0.0,0.0,M610972672,0.0,0.0,0,0
15,CASH_OUT,148036.92,C145678526,0.0,0.0,C1365834356,2078710.7,2226747.62,0,0
12,PAYMENT,10979.72,C1304900153,194.0,0.0,M738807971,0.0,0.0,0,0
37,CASH_OUT,210366.2,C225072696,31428.0,0.0,C224395089,0.0,405237.78,0,0
20,CASH_OUT,176832.06,C775618831,0.0,0.0,C476276186,1368423.22,1719937.24,0,0
41,PAYMENT,6820.1,C1046764153,0.0,0.0,M1968215107,0.0,0.0,0,0
15,TRANSFER,43068.32,C2109490138,0.0,0.0,C1566936203,1464129.3,1507197.62,0,0
15,PAYMENT,44631.76,C2076737967,65654.9,21023.14,M1757841233,0.0,0.0,0,0
38,CASH_OUT,368727.13,C984679003,21638.0,0.0,C929236468,0.0,368727.13,0,0
45,CASH_OUT,112590.67,C1473851937,97948.16,0.0,C1516318315,2763198.26,2875788.93,0,0
9,CASH_OUT,173552.49,C1385819230,0.0,0.0,C366322706,10100000.0,13700000.0,0,0
16,TRANSFER,639700.4,C286594793,0.0,0.0,C102981010,3335362.47,4046245.25,0,0
15,PAYMENT,6146.79,C117493065,200165.39,194018.6,M245162547,0.0,0.0,0,0
33,CASH_OUT,218596.25,C883761055,7537.0,0.0,C849201037,0.0,218596.25,0,0
35,CASH_OUT,35915.25,C6182923,175310.4,139395.15,C531895549,825400.57,861315.82,0,0
35,CASH_OUT,276473.32,C898056677,18846.0,0.0,C1817528323,0.0,276473.32,0,0
16,CASH_IN,143606.2,C1220721939,869974.14,1013580.33,C1898996406,11899.28,0.0,0,0
16,CASH_OUT,290485.42,C1100474556,0.0,0.0,C1216552787,1290720.77,2541035.56,0,0
42,PAYMENT,15149.7,C22826526,0.0,0.0,M451359540,0.0,0.0,0,0
42,TRANSFER,1042694.24,C787066761,10782.0,0.0,C1599949671,787023.81,1829718.05,0,0
13,CASH_OUT,205063.19,C337500853,0.0,0.0,C1213488107,290807.61,495870.79,0,0
43,CASH_OUT,181861.07,C600754352,0.0,0.0,C1094077048,1345592.23,1527453.31,0,0
9,CASH_IN,153160.42,C1761364028,1616821.65,1769982.07,C764972497,233235.16,23141.14,0,0
46,CASH_OUT,88139.98,C997787320,132.0,0.0,C1600130831,1148107.61,1236247.59,0,0
14,CASH_IN,178574.65,C1957666739,4531173.34,4709747.99,C1393425219,394838.45,66193.51,0,0
43,TRANSFER,109514.83,C161855585,0.0,0.0,C233882901,4334863.0,4476386.48,0,0
16,PAYMENT,16589.58,C1888572337,111287.27,94697.7,M507444975,0.0,0.0,0,0
37,CASH_IN,175724.75,C1307086723,5512426.76,5688151.51,C257550969,745239.3,569514.55,0,0
42,TRANSFER,111027.13,C1429941632,70418.0,0.0,C760675871,12427.01,123454.13,0,0
34,CASH_OUT,68296.29,C394317842,61641.0,0.0,C1422462989,2914232.92,2982529.2,0,0
42,TRANSFER,500214.96,C2012254860,208286.0,0.0,C313889373,2765608.94,3265823.91,0,0
16,PAYMENT,4783.16,C1389697922,22763.0,17979.84,M1430910744,0.0,0.0,0,0
12,CASH_IN,37706.9,C2053940917,36178.0,73884.9,C1207572177,9657.0,0.0,0,0
11,CASH_OUT,135584.76,C1622854995,516549.78,380965.02,C1730460314,1234742.27,1161062.07,0,0
17,PAYMENT,5695.21,C1028867718,0.0,0.0,M554204506,0.0,0.0,0,0
18,TRANSFER,1697.56,C1123187723,0.0,0.0,C795981196,55877.0,57574.56,0,0
13,CASH_OUT,341651.93,C1902653522,0.0,0.0,C1116148899,801760.98,1143412.92,0,0
41,CASH_OUT,19298.08,C138313883,0.0,0.0,C1387125504,419838.86,439136.93,0,0
14,PAYMENT,11729.5,C1872074749,54781.84,43052.34,M266237125,0.0,0.0,0,0
14,PAYMENT,11486.87,C350549361,0.0,0.0,M1132652628,0.0,0.0,0,0
38,CASH_OUT,228775.18,C1239004460,19294.0,0.0,C1895663884,54066.0,282841.18,0,0
12,CASH_OUT,84053.75,C1420362410,1295.0,0.0,C674574493,145961.77,123425.3,0,0
2,PAYMENT,8048.16,C1677309282,40002.33,31954.17,M552260985,0.0,0.0,0,0
19,CASH_OUT,121817.51,C516300077,32261.0,0.0,C1810440109,10954.0,0.0,0,0
42,CASH_IN,130186.16,C1626247950,16500000.0,16700000.0,C2068878003,3170068.66,3039882.49,0,0
37,PAYMENT,6001.61,C615327368,0.0,0.0,M527883298,0.0,0.0,0,0
17,TRANSFER,825092.01,C1545150652,2065.0,0.0,C928037251,19954.0,845046.01,0,0
42,PAYMENT,3673.62,C1743713929,134469.22,130795.61,M1060877483,0.0,0.0,0,0
44,PAYMENT,22383.06,C942984274,0.0,0.0,M1020286738,0.0,0.0,0,0
46,PAYMENT,2322.6,C483615459,47689.0,45366.4,M1548112137,0.0,0.0,0,0
48,CASH_IN,54691.62,C2134356859,2094770.33,2149461.95,C270574759,1141014.46,1086322.84,0,0
42,CASH_IN,254450.16,C1597026063,5974311.53,6228761.69,C1834301699,390852.01,136401.85,0,0
14,CASH_OUT,451278.91,C1334371917,0.0,0.0,C678200773,547519.04,1015507.62,0,0
22,PAYMENT,6522.66,C1835491371,0.0,0.0,M176003123,0.0,0.0,0,0
11,CASH_OUT,519808.03,C707762017,45799.0,0.0,C190273303,20756.13,1084826.07,0,0
14,PAYMENT,12707.06,C206012525,183675.04,170967.98,M998522877,0.0,0.0,0,0
35,CASH_OUT,106015.26,C2139215547,0.0,0.0,C1465439611,230390.54,336405.8,0,0
43,CASH_IN,546470.64,C552611211,13200000.0,13800000.0,C1123220590,2254406.04,1707935.4,0,0
45,CASH_OUT,63216.84,C2117348617,0.0,0.0,C1971736039,2648919.83,2712136.67,0,0
36,CASH_IN,302008.88,C1738054597,2088409.2,2390418.08,C792114658,775735.37,473726.5,0,0
40,TRANSFER,2133.5,C874167766,0.0,0.0,C145865548,409812.41,411945.91,0,0
8,CASH_IN,82037.17,C731646478,6414579.34,6496616.51,C1674899618,11900000.0,12600000.0,0,0
36,TRANSFER,886592.76,C1027885522,886592.76,0.0,C201404620,0.0,0.0,1,0
35,CASH_OUT,472692.51,C145594916,472692.51,0.0,C1718370785,193065.83,665758.34,1,0
